name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,game_week
Brian_Lenihan,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,124,0,0,0,0,7087,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,19,0,0,0,0,0,0,13,0,65116,0,0,0,1,1,0,0,481,2183,1702,39,TRUE,0,0,13
Brice_Dja Dj�dj�,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,130,0,0,0,0,7420,0,0,2016-11-27T12:00:00Z,11/27/19 12:00,0,0,0,0,0,14,0,0,0,0,0,0,13,0,752,0,0,0,1,0,0,0,-10,1,11,44,TRUE,0,0,13
Bruno_Martins Indi,0,31,0,0,3,32,1,15,29,0.5,0,0,562,0,0,130,0,0,0,4.5,7501,27.8,0,2016-11-27T12:00:00Z,11/27/19 12:00,0,0,90,0,0,18,0,0,0,0,5,0,13,0,6793,0,0,0,1,0,17,9,-172,203,375,49,FALSE,0,0,13
Bryan_Oviedo,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,128,0,0,0,0,7079,0,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,0,0,0,13,0,0,0,0,0,0,13,0,8972,0,0,0,0,1,0,0,-495,252,747,43,FALSE,0,0,13
Callum_McManaman,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,124,0,0,0,0,7382,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,7,0,0,0,0,0,0,13,0,6975,0,0,0,1,1,0,0,-51,233,284,43,FALSE,0,0,13
Callum_Wilson,0,6,0,0,0,23,0,0,5,1.6,0,0,49,0,0,121,1,2,1,5.7,6988,28.2,0,2016-11-27T14:15:00Z,11/27/19 14:15,0,0,62,2,0,1,0,0,0,0,2,0,13,0,125214,3,0,1,1,3,27,6,-22647,1363,24010,64,FALSE,0,0,13
Calum_Chambers,0,57,0,0,0,8,0,15,48,0.1,0,0,11,0,0,125,3,2,0,1.9,6950,19.2,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,0,0,8,0,1,0,0,2,0,13,0,123192,0,0,0,2,2,0,0,1889,3507,1618,44,FALSE,0,1,13
Cameron_Borthwick-Jackson,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,127,0,0,0,0,7191,0,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,0,0,0,20,0,0,0,0,0,0,13,0,1156,0,0,0,1,1,0,0,-17,1,18,44,TRUE,0,0,13
Cameron_Brannagan,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,126,0,0,0,0,7149,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,15,0,0,0,0,0,0,13,0,2836,0,0,0,0,2,0,0,-41,31,72,43,TRUE,0,0,13
Cameron_Carter-Vickers,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,123,0,0,0,0,7440,0,0,2016-11-26T17:30:00Z,11/26/19 17:30,0,0,0,0,0,4,0,0,0,0,0,0,13,0,1707,0,0,0,1,2,0,0,-24,20,44,44,FALSE,0,0,13
Carlos_De Pena,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,125,0,0,0,0,7226,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,8,0,0,0,0,0,0,13,0,8641,0,0,0,2,2,0,0,-207,64,271,43,FALSE,0,0,13
Carl_Jenkinson,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,121,0,0,0,0,6948,0,0,2016-11-27T14:15:00Z,11/27/19 14:15,0,0,0,0,0,2,0,0,0,0,0,0,13,0,9449,0,0,0,1,3,0,0,7318,7510,192,50,TRUE,0,0,13
Cesc_F�bregas,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,123,0,0,0,0,7022,0,0,2016-11-26T17:30:00Z,11/26/19 17:30,0,0,0,0,0,17,0,0,0,0,0,0,13,0,65142,0,0,0,1,2,0,0,-463,95,558,69,TRUE,0,0,13
Charlie_Adam,1,57,0,0,0,22,1,4,39,21.8,0,0,328,0,0,130,2,0,0,5.1,7267,10.2,2,2016-11-27T12:00:00Z,11/27/19 12:00,0,0,90,0,0,18,0,0,0,0,7,0,13,0,3508,0,2,1,1,0,19,6,-16,146,162,47,FALSE,0,0,13
Charlie_Austin,0,33,1,0,3,37,1,1,26,24.6,0,0,314,0,0,128,3,0,1,13.9,7253,43.4,1,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,88,0,1,6,0,0,0,0,3,0,13,0,625503,1,0,0,0,1,71,9,-1167,38126,39293,68,TRUE,1,0,13
Charlie_Daniels,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,121,0,0,0,0,6972,0,0,2016-11-27T14:15:00Z,11/27/19 14:15,0,0,0,0,0,1,0,0,0,0,0,0,13,0,275706,0,0,0,1,3,0,0,1306,8415,7109,51,FALSE,0,0,13
Cheikhou_Kouyat�,0,19,0,0,0,17,0,8,14,0.2,0,0,459,0,1,127,3,1,0,1.7,7398,17.2,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,90,0,0,11,0,0,0,0,5,0,13,0,41568,0,5,0,1,1,0,2,-1030,328,1358,51,FALSE,0,0,13
Christian_Benteke,1,37,1,0,1,43,0,1,23,35.2,1,0,213,0,0,129,1,5,1,14.2,7152,54.4,3,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,0,0,16,0,0,0,0,0,0,13,0,256587,1,0,1,4,5,52,10,-15213,9220,24433,75,FALSE,0,0,13
Christian_Eriksen,0,38,0,0,3,33,0,1,29,18.3,0,0,394,0,0,123,0,2,1,9.7,7333,45.2,1,2016-11-26T17:30:00Z,11/26/19 17:30,0,0,90,0,0,4,0,0,0,0,6,0,13,0,184409,1,3,1,1,2,33,10,-10016,640,10656,81,FALSE,0,0,13
Christian_Fuchs,0,25,0,0,0,8,0,7,16,25.3,1,0,168,0,0,125,2,2,0,4.7,7107,19.6,2,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,0,1,12,0,0,0,0,2,0,13,0,348947,0,0,0,2,2,2,0,-9888,4662,14550,54,TRUE,0,1,13
Christian_Kabasele,0,25,0,0,0,6,0,2,19,0.8,0,0,414,0,0,130,1,1,0,1.2,7353,6.8,0,2016-11-27T12:00:00Z,11/27/19 12:00,0,0,70,0,0,14,0,0,0,0,2,0,13,0,2010,0,0,0,1,0,4,2,-80,4,84,48,TRUE,0,0,13
Chris_Brunt,0,47,0,0,0,12,0,0,37,12.4,1,0,438,0,0,124,0,1,0,2.2,7377,7.4,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,0,2,7,0,0,0,0,4,0,13,0,12566,0,0,0,1,1,2,2,3692,3917,225,49,FALSE,0,0,13
Chris_Long,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,122,0,0,0,0,7011,0,0,2016-11-26T12:30:00Z,11/26/19 12:30,0,0,0,0,0,10,0,0,0,0,0,0,13,0,16976,0,0,0,2,1,0,0,-232,43,275,45,TRUE,0,0,13
Chris_Smalling,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,127,0,0,0,0,7183,0,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,0,0,0,20,0,0,0,0,0,0,13,0,45712,0,0,0,1,1,0,0,-1982,40,2022,58,TRUE,0,0,13
Chuba_Akpom,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,121,0,0,0,0,7432,0,0,2016-11-27T14:15:00Z,11/27/19 14:15,0,0,0,0,0,2,0,0,0,0,0,0,13,0,3163,0,0,0,1,3,0,0,-41,13,54,51,TRUE,0,0,13
Chung-yong_Lee,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,129,0,0,0,0,7056,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,16,0,0,0,0,0,0,13,0,10233,0,0,0,4,5,0,0,-246,95,341,44,FALSE,0,0,13
Claudio_Bravo,0,46,0,0,0,21,0,1,24,0,0,0,541,0,0,122,0,1,0,3.1,7480,31.4,0,2016-11-26T12:30:00Z,11/26/19 12:30,0,0,90,0,0,3,0,0,0,0,21,0,13,4,103266,0,0,0,2,1,0,3,-1188,2379,3567,55,FALSE,0,0,13
Claudio_Yacob,0,55,0,0,0,14,0,1,48,4.2,0,0,442,0,0,124,1,1,0,1.6,7381,11.4,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,0,0,7,0,0,0,0,3,0,13,0,7774,0,2,0,1,1,0,2,-80,108,188,44,FALSE,0,0,13
Clinton_N'Jie,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,123,0,0,0,0,7343,0,0,2016-11-26T17:30:00Z,11/26/19 17:30,0,0,0,0,0,4,0,0,0,0,0,0,13,0,1362,0,0,0,1,2,0,0,-3,8,11,59,FALSE,0,0,13
Connor_Randall,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,126,0,0,0,0,7135,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,15,0,0,0,0,0,0,13,0,46108,0,0,0,0,2,0,0,2559,4329,1770,39,TRUE,0,0,13
Connor_Wickham,0,10,0,0,0,2,0,1,7,2.7,2,0,122,0,0,129,3,1,0,2.5,7061,3.6,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,51,0,0,16,0,0,0,0,1,0,13,0,19572,2,1,0,4,5,19,1,2640,3147,507,56,FALSE,0,0,13
Costel_Pantilimon,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,130,0,0,0,0,7345,0,0,2016-11-27T12:00:00Z,11/27/19 12:00,0,0,0,0,0,14,0,0,0,0,0,0,13,0,19563,0,0,0,1,0,0,0,-174,116,290,43,TRUE,0,0,13
Craig_Cathcart,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,130,0,0,0,0,7347,0,0,2016-11-27T12:00:00Z,11/27/19 12:00,0,0,0,0,0,14,0,0,0,0,0,0,13,0,9721,0,0,0,1,0,0,0,-381,13,394,43,TRUE,0,0,13
Craig_Dawson,0,40,0,0,0,12,0,2,32,18.6,0,0,433,0,0,124,0,1,0,3.9,7372,7.8,1,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,0,1,7,0,0,0,0,5,0,13,0,68710,1,0,1,1,1,13,2,-143,918,1061,48,FALSE,0,0,13
Craig_Gardner,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,124,0,0,0,0,7379,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,7,0,0,0,0,0,0,13,0,3336,0,0,0,1,1,0,0,-69,17,86,52,FALSE,0,0,13
Cristhian_Stuani,0,8,0,0,0,-2,0,0,7,0.3,0,0,293,0,0,125,0,1,0,0.1,7232,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,12,0,0,8,0,0,0,0,2,0,13,0,191846,2,0,0,2,2,2,0,-15762,5918,21680,50,FALSE,0,1,13
Cristian_Gamboa,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,124,0,0,0,0,7374,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,7,0,0,0,0,0,0,13,0,24218,0,0,0,1,1,0,0,-397,10,407,40,FALSE,0,0,13
Cuco_Martina,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,128,0,0,0,0,7241,0,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,0,0,0,6,0,0,0,0,0,0,13,0,24485,0,0,0,0,1,0,0,-3417,242,3659,43,TRUE,0,0,13
Curtis_Davies,0,45,0,0,0,14,0,10,36,0.3,0,0,149,0,0,124,1,1,0,2.4,7088,17.2,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,0,0,19,0,0,0,0,5,0,13,0,88384,0,0,1,1,1,6,2,-2509,298,2807,50,TRUE,0,0,13
C�dric_Soares,0,34,1,0,2,33,1,2,26,43.9,1,0,301,0,0,128,0,0,0,6.8,7240,21.6,3,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,90,0,3,6,0,0,0,0,3,0,13,0,50732,3,2,0,0,1,2,8,7601,8115,514,49,TRUE,0,0,13
C�sar_Azpilicueta,0,40,0,0,0,17,0,9,34,1,1,0,77,0,0,123,0,1,0,2.6,7016,22.8,0,2016-11-26T17:30:00Z,11/26/19 17:30,0,0,90,0,0,17,0,0,0,0,2,0,13,0,634179,0,1,0,1,2,2,2,23237,31149,7912,61,TRUE,0,0,13
Dael_Fry,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,125,0,0,0,0,7216,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,8,0,0,0,0,0,0,13,0,28217,0,0,0,2,2,0,0,-681,6,687,40,FALSE,0,0,13
Daley_Blind,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,127,0,0,0,0,7193,0,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,0,0,0,20,0,0,0,0,0,0,13,0,381328,0,0,0,1,1,0,0,-22949,9246,32195,57,TRUE,0,0,13
Damien_Delaney,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,129,0,0,0,0,7046,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,16,0,0,0,0,0,0,13,0,27299,0,0,0,4,5,0,0,-839,77,916,49,FALSE,0,0,13
Daniel_Amartey,0,49,0,0,0,11,0,3,38,19.9,0,0,182,0,0,125,5,2,0,3.8,7121,4,1,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,0,1,12,0,0,0,0,14,0,13,0,6811,0,3,2,2,2,14,1,-219,125,344,45,TRUE,0,1,13
Daniel_Ayala,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,125,0,0,0,0,7214,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,8,0,0,0,0,0,0,13,0,6463,0,0,0,2,2,0,0,-308,44,352,49,FALSE,0,0,13
Daniel_Drinkwater,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,125,0,0,0,0,7118,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,12,0,0,0,0,0,0,13,0,203585,0,0,0,2,2,0,0,-13185,580,13765,53,TRUE,0,0,13
Daniel_James,0,0,0,0,0,0,0,0,0,0,0,0,598,0,0,129,0,0,0,0,7537,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,5,0,0,0,0,0,0,13,0,226,0,0,0,4,5,0,0,5,26,21,45,TRUE,0,0,13
Daniel_Lafferty,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,122,0,0,0,0,7441,0,0,2016-11-26T12:30:00Z,11/26/19 12:30,0,0,0,0,0,10,0,0,0,0,0,0,13,0,16819,0,0,0,2,1,0,0,-325,10,335,40,TRUE,0,0,13
Daniel_Sturridge,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,126,0,0,0,0,7153,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,15,0,0,0,0,0,0,13,0,40572,0,0,0,0,2,0,0,-808,1842,2650,98,TRUE,0,0,13
Danny_Ings,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,126,0,0,0,0,7155,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,15,0,0,0,0,0,0,13,0,10548,0,0,0,0,2,0,0,-227,21,248,55,TRUE,0,0,13
Danny_Rose,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,123,0,0,0,0,7322,0,0,2016-11-26T17:30:00Z,11/26/19 17:30,0,0,0,0,0,4,0,0,0,0,0,0,13,0,219342,0,0,0,1,2,0,0,-25882,987,26869,59,FALSE,0,0,13
Danny_Simpson,1,42,0,0,0,19,0,2,28,15.5,0,0,172,0,0,125,0,2,0,4.6,7111,10.4,1,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,0,1,12,0,0,0,0,5,0,13,0,66351,0,0,0,2,2,20,4,-794,956,1750,49,TRUE,0,0,13
Danny_Welbeck,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,121,0,0,0,0,6965,0,0,2016-11-27T14:15:00Z,11/27/19 14:15,0,0,0,0,0,2,0,0,0,0,0,0,13,0,3264,0,0,0,1,3,0,0,-13,35,48,74,TRUE,0,0,13
Dan_Gosling,0,63,0,0,0,10,0,5,49,6.2,0,0,43,0,0,121,1,3,0,2.4,6982,13.4,0,2016-11-27T14:15:00Z,11/27/19 14:15,0,0,90,0,0,1,0,0,0,0,8,0,13,0,9089,4,3,0,1,3,4,1,-41,511,552,47,FALSE,0,1,13
Darren_Fletcher,0,33,0,0,0,13,1,2,28,1.8,1,0,439,0,0,124,0,0,0,0.8,7378,6,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,63,0,0,7,0,0,0,0,3,0,13,0,336104,0,0,0,1,1,0,3,4114,10942,6828,44,FALSE,0,0,13
Darren_Randolph,0,39,0,0,0,25,0,2,14,0,0,0,451,0,0,127,0,1,0,5.1,7390,51,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,90,0,0,11,0,0,0,0,12,0,13,7,20877,0,0,0,1,1,0,4,-38,140,178,44,FALSE,0,0,13
Darron_Gibson,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,128,0,0,0,0,7077,0,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,0,0,0,13,0,0,0,0,0,0,13,0,5481,0,0,0,0,1,0,0,-71,114,185,43,FALSE,0,0,13
Daryl_Janmaat,0,33,0,0,0,12,0,2,28,20,2,0,540,0,0,130,3,1,0,4.4,7479,11.6,1,2016-11-27T12:00:00Z,11/27/19 12:00,0,0,90,0,2,14,0,0,0,0,7,0,13,0,9266,2,0,1,1,0,12,2,2939,3326,387,48,TRUE,0,0,13
David_de Gea,0,24,0,0,0,8,0,0,19,0,0,0,242,0,0,127,0,1,0,1.1,7181,11.2,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,90,0,0,20,0,0,0,0,2,0,13,1,1538844,0,0,0,1,1,0,2,-17554,5392,22946,55,TRUE,0,0,13
David_Jones,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,122,0,0,0,0,7000,0,0,2016-11-26T12:30:00Z,11/26/19 12:30,0,0,0,0,0,10,0,0,0,0,0,0,13,0,973,0,0,0,2,1,0,0,-21,0,21,50,TRUE,0,0,13
David_Luiz Moreira Marinho,0,33,0,0,0,8,0,9,23,0.3,0,0,570,0,0,123,0,1,0,3,7509,20.2,0,2016-11-26T17:30:00Z,11/26/19 17:30,0,0,90,0,0,17,0,0,0,0,3,0,13,0,101092,0,0,0,1,2,9,1,9043,11246,2203,61,TRUE,0,1,13
David_Marshall,0,29,0,0,0,11,0,1,20,0,0,0,554,0,0,124,0,1,0,0.6,7493,6.2,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,0,0,19,0,0,0,0,10,0,13,1,4174,0,0,0,1,1,0,2,173,361,188,45,TRUE,0,0,13
David_Meyler,0,6,0,0,0,2,0,0,4,0.3,0,0,161,0,0,124,0,0,0,0,7100,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,3,0,0,19,0,0,0,0,1,0,13,0,12958,1,0,0,1,1,0,1,-632,84,716,45,TRUE,0,0,13
David_Nugent,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,125,0,0,0,0,7230,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,8,0,0,0,0,0,0,13,0,14532,0,0,0,2,2,0,0,-459,178,637,47,FALSE,0,0,13
David_Ospina,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,121,0,0,0,0,6940,0,0,2016-11-27T14:15:00Z,11/27/19 14:15,0,0,0,0,0,2,0,0,0,0,0,0,13,0,9003,0,0,0,1,3,0,0,-81,46,127,48,TRUE,0,0,13
David_Silva,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,122,0,0,0,0,7169,0,0,2016-11-26T12:30:00Z,11/26/19 12:30,0,0,0,0,0,3,0,0,0,0,0,0,13,0,90805,0,0,0,2,1,0,0,-2402,792,3194,87,FALSE,0,0,13
DeAndre_Yedlin,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,123,0,0,0,0,7328,0,0,2016-11-26T17:30:00Z,11/26/19 17:30,0,0,0,0,0,4,0,0,0,0,0,0,13,0,7780,0,0,0,1,2,0,0,-55,1,56,44,FALSE,0,0,13
Dean_Marney,0,11,0,0,0,18,0,4,4,0.1,0,0,64,0,0,122,1,1,1,4.6,7003,37.2,0,2016-11-26T12:30:00Z,11/26/19 12:30,0,0,39,0,0,10,0,0,0,0,1,0,13,0,39512,1,0,0,2,1,9,5,-1928,675,2603,45,TRUE,0,1,13
Dejan_Lovren,0,104,0,0,0,28,1,7,95,14.5,0,0,191,0,0,126,1,0,0,6.2,7130,38.8,1,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,0,0,15,0,0,0,0,8,0,13,0,254006,0,2,2,0,2,9,5,30611,33260,2649,50,TRUE,0,1,13
Demarai_Gray,0,4,0,0,0,3,0,0,4,0.9,0,0,181,0,0,125,0,0,0,0.1,7120,0.4,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,15,0,0,12,0,0,0,0,1,0,13,0,23280,0,0,0,2,2,0,1,-666,104,770,48,TRUE,0,0,13
Diafra_Sakho,0,12,0,0,2,28,0,0,11,3.4,2,0,470,0,0,127,1,1,1,6,7409,33.4,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,65,1,0,11,0,0,0,0,5,0,13,0,3857,4,1,1,1,1,23,8,550,652,102,58,FALSE,0,0,13
Didier_Ndong,0,19,0,0,0,4,0,7,15,1.1,1,0,559,0,0,126,2,2,0,1.3,7498,11.4,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,0,0,9,0,1,0,0,5,0,13,0,392,2,0,0,0,2,0,2,-8,31,39,48,FALSE,0,0,13
Diego_Da Silva Costa,1,25,2,0,0,21,0,4,18,23.7,0,0,97,0,0,123,0,1,0,6.8,7036,28,2,2016-11-26T17:30:00Z,11/26/19 17:30,0,0,90,1,0,17,0,0,0,0,4,0,13,0,1803067,5,1,1,1,2,16,5,88398,98206,9808,106,TRUE,0,0,13
Dieumerci_Mbokani,1,14,0,0,0,13,0,0,11,13.9,0,0,569,0,0,124,0,1,0,6.1,7508,18.4,1,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,90,1,0,19,0,0,0,0,2,0,13,0,2852,4,1,0,1,1,29,5,232,501,269,55,TRUE,0,0,13
Dimitrios_Konstantopoulos,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,125,0,0,0,0,7212,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,8,0,0,0,0,0,0,13,0,5771,0,0,0,2,2,0,0,-85,11,96,42,FALSE,0,0,13
Dimitri_Payet,1,27,1,0,0,24,0,0,24,55.3,2,0,461,0,0,127,0,1,0,8.2,7400,19.2,3,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,90,0,2,11,0,0,0,0,2,0,13,0,405279,0,0,1,1,1,7,5,-25135,713,25848,92,FALSE,0,0,13
Dionatan do Nascimento_Teixeira,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,130,0,0,0,0,7265,0,0,2016-11-27T12:00:00Z,11/27/19 12:00,0,0,0,0,0,18,0,0,0,0,0,0,13,0,24839,0,0,0,1,0,0,0,-493,14,507,40,FALSE,0,0,13
Divock_Origi,0,17,0,0,2,31,0,0,11,12.8,0,0,217,0,0,126,1,0,1,8,7156,36.4,1,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,57,0,0,15,0,0,0,0,6,0,13,0,68273,3,1,0,0,2,31,7,-937,308,1245,65,TRUE,1,0,13
Dominic_Calvert-Lewin,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,128,0,0,0,0,7534,0,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,0,0,0,13,0,0,0,0,0,0,13,0,797,0,0,0,0,1,0,0,11,108,97,45,FALSE,0,0,13
Dominic_Solanke,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,123,0,0,0,0,7529,0,0,2016-11-26T17:30:00Z,11/26/19 17:30,0,0,0,0,0,17,0,0,0,0,0,0,13,0,391,0,0,0,1,2,0,0,-1,28,29,50,TRUE,0,0,13
Donald_Love,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,126,0,0,0,0,7445,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,9,0,0,0,0,0,0,13,0,178606,0,0,0,0,2,0,0,2062,5854,3792,40,FALSE,0,0,13
Duncan_Watmore,0,8,0,0,0,7,0,2,5,11,0,0,353,0,0,126,0,1,0,3,7292,7.2,1,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,78,0,0,9,0,0,0,0,3,0,13,0,7870,4,1,0,0,2,12,2,1162,1658,496,49,FALSE,0,0,13
Dusan_Kuciak,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,124,0,0,0,0,7456,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,19,0,0,0,0,0,0,13,0,10888,0,0,0,1,1,0,0,26,152,126,40,TRUE,0,0,13
Dusan_Tadic,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,128,0,0,0,0,7247,0,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,0,0,0,6,0,0,0,0,0,0,13,0,70651,0,0,0,0,1,0,0,-10177,96,10273,71,TRUE,0,0,13
Eden_Hazard,0,34,0,0,0,12,0,1,27,18.1,2,0,82,0,0,123,0,1,0,5.5,7021,9.4,1,2016-11-26T17:30:00Z,11/26/19 17:30,0,0,76,1,0,17,0,0,0,0,6,0,13,0,1338827,0,0,0,1,2,27,2,53148,68407,15259,102,TRUE,0,0,13
Edimilson_Fernandes,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,127,0,0,0,0,7481,0,0,2016-11-27T16:30:00Z,11/27/19 16:30,0,0,0,0,0,11,0,0,0,0,0,0,13,0,614,0,0,0,1,1,0,0,-30,15,45,49,FALSE,0,0,13
Eldin_Jakupovic,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,124,0,0,0,0,7086,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,19,0,0,0,0,0,0,13,0,803325,0,0,0,1,1,0,0,-15490,4616,20106,40,TRUE,0,0,13
Eliaquim_Mangala,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,122,0,0,0,0,7164,0,0,2016-11-26T12:30:00Z,11/26/19 12:30,0,0,0,0,0,3,0,0,0,0,0,0,13,0,11406,0,0,0,2,1,0,0,-73,7,80,54,FALSE,0,0,13
Emerson_Hyndman,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,121,0,0,0,0,6984,0,0,2016-11-27T14:15:00Z,11/27/19 14:15,0,0,0,0,0,1,0,0,0,0,0,0,13,0,1962,0,0,0,1,3,0,0,-24,13,37,45,FALSE,0,0,13
Emilio_Nsue Lopez,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,125,0,0,0,0,7218,0,0,2016-11-26T15:00:00Z,11/26/19 15:00,0,0,0,0,0,8,0,0,0,0,0,0,13,0,11728,0,0,0,2,2,0,0,-395,138,533,42,FALSE,0,0,13
